"External ID";"name";"Asset Code";"type";"is_cip";"Journal";"Asset Account";"Depreciation Entries: Asset Account";"Depreciation Entries: Expense Account";"method_time";"method_number";"method_period";"method";"prorata";"open_asset";"first_day_of_month";"method_end"
asset_prepaid_insurance_-_director_&_officer_-_collection;Prepaid Insurance - Director & Officer - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081007";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_hr;Prepaid Insurance - Director & Officer - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081008";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_legal;Prepaid Insurance - Director & Officer - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081009";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_internal_audit;Prepaid Insurance - Director & Officer - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081010";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_it;Prepaid Insurance - Director & Officer - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081011";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_vehicle;Prepaid Insurance - Director & Officer - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081013";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_budget;Prepaid Insurance - Director & Officer - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081014";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_tax;Prepaid Insurance - Director & Officer - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081015";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_marketing_ho;Prepaid Insurance - Director & Officer - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081016";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_corpcom_&_customer_relation;Prepaid Insurance - Director & Officer - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081017";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_mpd;Prepaid Insurance - Director & Officer - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081018";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_ga_ho;Prepaid Insurance - Director & Officer - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081019";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_secretary;Prepaid Insurance - Director & Officer - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081020";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_penjualan_unit;Prepaid Insurance - Personal Accident - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081101";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_administrasi_unit;Prepaid Insurance - Personal Accident - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081102";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_penjualan_service;Prepaid Insurance - Personal Accident - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081103";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_administrasi_service;Prepaid Insurance - Personal Accident - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081104";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_accounting;Prepaid Insurance - Personal Accident - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081105";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_finance;Prepaid Insurance - Personal Accident - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081106";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_collection;Prepaid Insurance - Personal Accident - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081107";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_hr;Prepaid Insurance - Personal Accident - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081108";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_legal;Prepaid Insurance - Personal Accident - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081109";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_internal_audit;Prepaid Insurance - Personal Accident - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081110";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_it;Prepaid Insurance - Personal Accident - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081111";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_bod;Prepaid Insurance - Personal Accident - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081112";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_vehicle;Prepaid Insurance - Personal Accident - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081113";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_budget;Prepaid Insurance - Personal Accident - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081114";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_tax;Prepaid Insurance - Personal Accident - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081115";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_marketing_ho;Prepaid Insurance - Personal Accident - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081116";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_corpcom_&_customer_relation;Prepaid Insurance - Personal Accident - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081117";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_mpd;Prepaid Insurance - Personal Accident - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081118";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_ga_ho;Prepaid Insurance - Personal Accident - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081119";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_personal_accident_-_secretary;Prepaid Insurance - Personal Accident - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115311";"115311";"60081120";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_penjualan_unit;Prepaid Insurance - Cash in Cashier Box - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081201";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_administrasi_unit;Prepaid Insurance - Cash in Cashier Box - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081202";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_penjualan_service;Prepaid Insurance - Cash in Cashier Box - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081203";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_administrasi_service;Prepaid Insurance - Cash in Cashier Box - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081204";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_accounting;Prepaid Insurance - Cash in Cashier Box - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081205";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_finance;Prepaid Insurance - Cash in Cashier Box - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081206";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_collection;Prepaid Insurance - Cash in Cashier Box - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081207";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_hr;Prepaid Insurance - Cash in Cashier Box - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081208";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_legal;Prepaid Insurance - Cash in Cashier Box - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081209";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_internal_audit;Prepaid Insurance - Cash in Cashier Box - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081210";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_it;Prepaid Insurance - Cash in Cashier Box - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081211";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_bod;Prepaid Insurance - Cash in Cashier Box - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081212";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_vehicle;Prepaid Insurance - Cash in Cashier Box - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081213";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_budget;Prepaid Insurance - Cash in Cashier Box - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081214";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_tax;Prepaid Insurance - Cash in Cashier Box - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081215";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_marketing_ho;Prepaid Insurance - Cash in Cashier Box - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081216";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_corpcom_&_customer_relation;Prepaid Insurance - Cash in Cashier Box - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081217";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_mpd;Prepaid Insurance - Cash in Cashier Box - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081218";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_ga_ho;Prepaid Insurance - Cash in Cashier Box - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081219";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_cashier_box_-_secretary;Prepaid Insurance - Cash in Cashier Box - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115312";"115312";"60081220";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_penjualan_unit;Prepaid Insurance - Public Liability - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081301";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_administrasi_unit;Prepaid Insurance - Public Liability - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081302";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_penjualan_service;Prepaid Insurance - Public Liability - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081303";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_administrasi_service;Prepaid Insurance - Public Liability - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081304";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_accounting;Prepaid Insurance - Public Liability - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081305";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_finance;Prepaid Insurance - Public Liability - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081306";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_collection;Prepaid Insurance - Public Liability - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081307";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_hr;Prepaid Insurance - Public Liability - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081308";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_legal;Prepaid Insurance - Public Liability - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081309";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_internal_audit;Prepaid Insurance - Public Liability - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081310";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_it;Prepaid Insurance - Public Liability - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081311";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_bod;Prepaid Insurance - Public Liability - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081312";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_vehicle;Prepaid Insurance - Public Liability - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081313";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_budget;Prepaid Insurance - Public Liability - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081314";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_tax;Prepaid Insurance - Public Liability - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081315";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_marketing_ho;Prepaid Insurance - Public Liability - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081316";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_corpcom_&_customer_relation;Prepaid Insurance - Public Liability - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081317";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_mpd;Prepaid Insurance - Public Liability - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081318";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_ga_ho;Prepaid Insurance - Public Liability - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081319";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_public_liability_-_secretary;Prepaid Insurance - Public Liability - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115313";"115313";"60081320";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_penjualan_unit;Prepaid Insurance - Demo Car - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081401";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_administrasi_unit;Prepaid Insurance - Demo Car - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081402";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_penjualan_service;Prepaid Insurance - Demo Car - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081403";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_administrasi_service;Prepaid Insurance - Demo Car - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081404";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_accounting;Prepaid Insurance - Demo Car - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081405";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_finance;Prepaid Insurance - Demo Car - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081406";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_collection;Prepaid Insurance - Demo Car - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081407";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_hr;Prepaid Insurance - Demo Car - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081408";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_legal;Prepaid Insurance - Demo Car - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081409";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_internal_audit;Prepaid Insurance - Demo Car - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081410";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_it;Prepaid Insurance - Demo Car - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081411";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_bod;Prepaid Insurance - Demo Car - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081412";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_vehicle;Prepaid Insurance - Demo Car - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081413";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_budget;Prepaid Insurance - Demo Car - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081414";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_tax;Prepaid Insurance - Demo Car - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081415";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_marketing_ho;Prepaid Insurance - Demo Car - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081416";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_corpcom_&_customer_relation;Prepaid Insurance - Demo Car - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081417";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_mpd;Prepaid Insurance - Demo Car - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081418";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_ga_ho;Prepaid Insurance - Demo Car - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081419";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_demo_car_-_secretary;Prepaid Insurance - Demo Car - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115314";"115314";"60081420";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_penjualan_unit;Prepaid Insurance - Fidelity Guarantee - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081501";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_administrasi_unit;Prepaid Insurance - Fidelity Guarantee - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081502";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_penjualan_service;Prepaid Insurance - Fidelity Guarantee - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081503";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_administrasi_service;Prepaid Insurance - Fidelity Guarantee - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081504";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_accounting;Prepaid Insurance - Fidelity Guarantee - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081505";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_finance;Prepaid Insurance - Fidelity Guarantee - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081506";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_collection;Prepaid Insurance - Fidelity Guarantee - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081507";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_hr;Prepaid Insurance - Fidelity Guarantee - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081508";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_legal;Prepaid Insurance - Fidelity Guarantee - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081509";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_internal_audit;Prepaid Insurance - Fidelity Guarantee - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081510";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_it;Prepaid Insurance - Fidelity Guarantee - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081511";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_bod;Prepaid Insurance - Fidelity Guarantee - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081512";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_vehicle;Prepaid Insurance - Fidelity Guarantee - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081513";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_budget;Prepaid Insurance - Fidelity Guarantee - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081514";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_tax;Prepaid Insurance - Fidelity Guarantee - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081515";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_marketing_ho;Prepaid Insurance - Fidelity Guarantee - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081516";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_corpcom_&_customer_relation;Prepaid Insurance - Fidelity Guarantee - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081517";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_mpd;Prepaid Insurance - Fidelity Guarantee - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081518";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_ga_ho;Prepaid Insurance - Fidelity Guarantee - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081519";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_fidelity_guarantee_-_secretary;Prepaid Insurance - Fidelity Guarantee - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115315";"115315";"60081520";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_penjualan_unit;Prepaid Insurance - Other - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089901";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_administrasi_unit;Prepaid Insurance - Other - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089902";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_penjualan_service;Prepaid Insurance - Other - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089903";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_administrasi_service;Prepaid Insurance - Other - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089904";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_accounting;Prepaid Insurance - Other - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089905";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_finance;Prepaid Insurance - Other - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089906";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_collection;Prepaid Insurance - Other - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089907";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_hr;Prepaid Insurance - Other - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089908";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_legal;Prepaid Insurance - Other - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089909";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_internal_audit;Prepaid Insurance - Other - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089910";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_it;Prepaid Insurance - Other - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089911";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_bod;Prepaid Insurance - Other - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089912";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_vehicle;Prepaid Insurance - Other - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089913";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_budget;Prepaid Insurance - Other - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089914";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_tax;Prepaid Insurance - Other - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089915";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_marketing_ho;Prepaid Insurance - Other - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089916";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_corpcom_&_customer_relation;Prepaid Insurance - Other - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089917";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_mpd;Prepaid Insurance - Other - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089918";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_other_-_ga_ho;Prepaid Insurance - Other - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115399";"115399";"60089919";number;36;1;linear;true;true;true;
